DEPTH,DT_F17-04,DT_F15-A-01
2428.3001,95.0324707,92.84294128
2428.4001,94.64586639,92.70963287
2428.5001,93.85934448,93.13037872
2428.6001,92.66635132,94.17827606
2428.7001,91.28927612,95.52171326
2428.8001,90.05483246,96.84611511
2428.9001,89.1591568,97.98324585
2429.0001,88.61211395,98.798172
2429.1001,88.33707428,99.09765625
2429.2001,88.28891754,98.73445129
2429.3001,88.53134155,97.70973969
2429.4001,89.15588379,96.06719208
2429.5001,90.11141205,94.13677216
2429.6001,91.17314148,92.50499725
2429.7001,92.08215332,91.66057587
2429.8001,92.79312134,91.27243042
2429.9001,93.43881989,90.47640991
2430.0001,93.96179962,89.15105438
2430.1001,94.09425354,88.16249847
2430.2001,93.94721985,87.65668488
2430.3001,93.89192963,87.24478912
2430.4001,93.9479599,86.63962555
2430.5001,93.90501404,86.16442108
2430.6001,93.78630829,86.31151581
2430.7001,93.82152557,87.06726837
2430.8001,93.98925018,88.00226593
2430.9001,94.14680481,88.59049988
2431.0001,94.36223602,88.83415222
2431.1001,94.59973908,88.70175171
2431.2001,94.69740295,88.29660034
2431.3001,94.68095398,88.15190125
2431.4001,94.39538574,88.45448303
2431.5001,93.95314026,89.15904999
2431.6001,94.08091736,90.38938904
2431.7001,95.03047943,92.22592926
2431.8001,96.19146729,94.74832153
2431.9001,96.92765045,98.08531952
2432.0001,97.12187958,101.1736832
2432.1001,97.45453644,101.768692
2432.2001,98.87650299,101.1565628
2432.3001,102.4105835,99.66880798
2432.4001,108.0549851,95.75478363
2432.5001,114.6751099,90.77136993
2432.6001,120.9434357,86.53361511
2432.7001,126.2006073,85.37321472
2432.8001,129.6524353,86.87969971
2432.9001,129.8211823,90.7068634
2433.0001,126.3590469,95.93637085
2433.1001,121.0601349,102.0816345
2433.2001,116.4109573,108.4200363
2433.3001,113.3900375,114.4554749
2433.4001,111.8464813,117.2815018
2433.5001,111.9867249,113.9838028
2433.6001,114.2607498,109.8141785
2433.7001,118.2851563,106.3981018
2433.8001,123.8279114,104.0180893
2433.9001,130.8135986,102.3928986
2434.0001,137.9454498,101.412384
2434.1001,143.250473,101.0511704
2434.2001,145.0972748,100.8588104
2434.3001,142.6267548,100.2728958
2434.4001,135.15065,99.19963074
2434.5001,123.0721359,98.66118622
2434.6001,107.6993103,99.36446381
2434.7001,92.22509766,100.3794251
2434.8001,79.09516144,100.0439224
2434.9001,70.3939743,99.36804199
2435.0001,67.73035431,100.0325623
2435.1001,69.83867645,101.1013947
2435.2001,74.40446472,101.620224
2435.3001,79.31077576,101.7612763
2435.4001,82.65862274,101.8061295
2435.5001,82.85962677,101.8133545
2435.6001,79.9784317,101.5848923
2435.7001,76.02670288,100.7809067
2435.8001,73.4661026,99.36553955
2435.9001,73.7180481,98.28329468
2436.0001,76.62102509,98.93673706
2436.1001,81.22959137,101.1157608
2436.2001,86.32276917,103.0125504
2436.3001,91.02802277,103.455452
2436.4001,94.60990143,102.6625366
2436.5001,96.56334686,101.4547882
2436.6001,96.98629761,100.6223755
2436.7001,96.56689453,100.5912628
2436.8001,96.07763672,101.1925736
2436.9001,95.69280243,101.9132538
2437.0001,95.10378265,102.9111099
2437.1001,94.22453308,104.5715637
2437.2001,93.4212265,106.0434799
2437.3001,92.95973969,106.0920181
2437.4001,92.68761444,104.7136688
2437.5001,92.50147247,102.8818817
2437.6001,92.55548096,101.2846756
2437.7001,92.83719635,99.75989533
2437.8001,93.11415863,97.69970703
2437.9001,93.25835419,94.78630829
2438.0001,93.16342926,91.64144898
2438.1001,92.65319824,89.63041687
2438.2001,91.67281342,89.75920105
2438.3001,90.36559296,91.85536957
2438.4001,88.74265289,94.63658905
2438.5001,86.67166901,96.92736816
2438.6001,84.18240356,98.53177643
2438.7001,81.24925995,99.90629578
2438.8001,77.48750305,101.3081513
2438.9001,72.70661926,102.40905
2439.0001,67.41098023,102.931984
2439.1001,62.5286293,102.829277
2439.2001,58.86389542,102.1214905
2439.3001,56.71350861,101.1215744
2439.4001,55.9683609,99.97991943
2439.5001,55.92211914,98.40769959
2439.6001,55.62360001,96.76655579
2439.7001,54.7184639,95.820961
2439.8001,53.74108505,95.09562683
2439.9001,53.40320587,94.24681854
2440.0001,53.83125305,93.44561768
2440.1001,54.74789429,92.01178742
2440.2001,56.14878082,90.21788788
2440.3001,58.37768936,89.72458649
2440.4001,61.60817719,91.16178131
2440.5001,65.63336182,93.44210053
2440.6001,70.27640533,94.90466309
2440.7001,75.16332245,95.19993591
2440.8001,79.82480621,94.99359131
2440.9001,83.63581085,94.63788605
2441.0001,85.97303772,93.96932221
2441.1001,86.79086304,93.13614655
2441.2001,86.64550781,93.31570435
2441.3001,86.25524902,95.47872925
2441.4001,85.92131043,99.36735535
2441.5001,85.5460968,103.2037506
2441.6001,85.00934601,105.0473862
2441.7001,84.32592011,103.9042511
2441.8001,83.5769043,101.7178803
2441.9001,83.07685852,99.94330597
2442.0001,83.30008698,98.36551666
2442.1001,84.36048889,96.17606354
2442.2001,86.53592682,93.52178192
2442.3001,89.76951599,91.97554016
2442.4001,92.82757568,90.88866425
2442.5001,94.61395264,89.47431946
2442.6001,95.05870056,88.58260346
2442.7001,94.9023056,88.26131439
2442.8001,94.65153503,88.11885834
2442.9001,94.40138245,87.86573029
2443.0001,94.2784195,87.51242065
2443.1001,94.20476532,87.18797302
2443.2001,93.88040924,87.07918549
2443.3001,93.27450562,86.92591095
2443.4001,92.58734131,86.40903473
2443.5001,91.96178436,86.24205017
2443.6001,91.59059906,86.20253754
2443.7001,91.49969482,85.48291016
2443.8001,91.47758484,84.41575623
2443.9001,91.42790985,83.99607849
2444.0001,91.1091919,85.26078796
2444.1001,90.07415772,86.92290497
2444.2001,87.88422394,88.11520386
2444.3001,84.55882263,88.35282898
2444.4001,80.50547028,88.07932282
2444.5001,76.33145142,88.09098816
2444.6001,72.122612,89.58104706
2444.7001,67.81616974,93.20425415
2444.8001,63.95518875,98.08952332
2444.9001,61.04003525,101.7538071
2445.0001,59.07727814,102.840065
2445.1001,58.17665482,101.4845886
2445.2001,58.50165558,99.37384796
2445.3001,59.28629684,97.22737885
2445.4001,59.99448776,94.65943909
2445.5001,60.90719986,91.30021668
2445.6001,62.36809158,88.05612946
2445.7001,64.64190674,86.20343018
2445.8001,67.87184906,85.77825928
2445.9001,71.81294251,85.79177094
2446.0001,76.21589661,85.5309906
2446.1001,80.83137512,85.11754608
2446.2001,84.878479,85.00473785
2446.3001,87.7618103,86.08660889
2446.4001,89.44953156,88.49547577
2446.5001,90.40467835,90.5369339
2446.6001,91.010849,91.13346863
2446.7001,91.47182465,91.36608124
2446.8001,91.95369721,92.50843048
2446.9001,92.46872711,93.80148315
2447.0001,92.80977631,94.07833862
2447.1001,92.87850189,94.3107605
2447.2001,92.82343292,95.32150269
2447.3001,92.84082031,96.27757263
2447.4001,92.97245026,96.65451813
2447.5001,93.08692932,96.85764313
2447.6001,93.01546478,97.27214813
2447.7001,92.72745514,97.78940582
2447.8001,92.29553223,97.86026001
2447.9001,91.71572876,97.51426697
2448.0001,91.08757782,97.82751465
2448.1001,90.72583771,99.10932159
2448.2001,90.81576538,100.163353
2448.3001,91.16532898,100.0357971
2448.4001,91.4892807,99.02423096
2448.5001,91.73239899,97.86066437
2448.6001,92.00819397,96.90190125
2448.7001,92.3531189,96.0329895
2448.8001,92.69106293,94.99774933
2448.9001,92.93025971,93.79017639
2449.0001,92.91973114,92.65504456
2449.1001,92.32265472,91.83724213
2449.2001,90.63516998,91.40895844
2449.3001,87.56311035,91.07065582
2449.4001,83.39085388,90.43751526
2449.5001,78.7268219,89.69257355
2449.6001,74.17771912,89.4189148
2449.7001,70.63685608,89.87418366
2449.8001,68.97275543,90.92404175
2449.9001,69.4959259,92.05360413
2450.0001,71.99517822,92.26456451
2450.1001,76.05565643,91.41452789
2450.2001,80.89239502,90.52653503
2450.3001,85.59609222,90.27754974
2450.4001,89.54302979,90.45741272
2450.5001,92.48111725,90.49269867
2450.6001,94.37667847,90.08786011
2450.7001,95.16214752,89.4876709
2450.8001,95.2146225,89.28346252
2450.9001,95.14118195,89.555336
2451.0001,95.19086456,89.79421997
2451.1001,95.28849793,89.50428772
2451.2001,95.31659699,88.65925598
2451.3001,95.25839996,87.6999588
2451.4001,95.1714325,87.00508881
2451.5001,95.06160736,86.38101959
2451.6001,94.89107513,85.24350739
2451.7001,94.70717621,83.87796021
2451.8001,94.65395355,83.76847839
2451.9001,94.81293488,86.26057434
2452.0001,95.09708405,88.54707336
2452.1001,95.42204285,88.70342255
2452.2001,95.80238342,90.4569931
2452.3001,96.20198822,94.81819916
2452.4001,96.40057373,99.28952789
2452.5001,96.19462585,98.13406372
2452.6001,95.73241425,92.4940567
2452.7001,95.41400909,87.51062012
2452.8001,95.50091553,86.19397736
2452.9001,95.79605866,87.67053986
2453.0001,95.99003601,88.98212433
2453.1001,95.99067688,88.75585175
2453.2001,95.8559494,87.53638458
2453.3001,95.60191345,87.05802155
2453.4001,95.21808624,87.33747864
2453.5001,94.77714539,87.90724182
2453.6001,94.33409119,87.99751282
2453.7001,93.81893158,87.71582031
2453.8001,92.947258,87.51316071
2453.9001,91.34601593,87.7890625
2454.0001,88.89063263,87.52674866
2454.1001,86.01506043,86.79506683
2454.2001,83.68149567,87.28071594
2454.3001,82.56442261,89.13543701
2454.4001,82.74718475,92.53926086
2454.5001,84.07400513,97.33311462
2454.6001,86.38149262,101.6146927
2454.7001,89.07198334,105.0951767
2454.8001,91.45046234,109.4342575
2454.9001,93.5774765,113.0514526
2455.0001,95.23881531,114.4763565
2455.1001,96.05422211,113.8638687
2455.2001,96.28684235,111.3737335
2455.3001,96.32366943,108.000061
2455.4001,96.30886841,105.6563644
2455.5001,96.27640533,103.9060898
2455.6001,96.17770386,102.251648
2455.7001,95.9668808,100.9733353
2455.8001,95.83460236,98.31526947
2455.9001,95.87950897,93.92663574
2456.0001,95.91460419,90.43916321
2456.1001,95.78128815,88.8476944
2456.2001,95.54238129,88.53931427
2456.3001,95.36207581,88.76937866
2456.4001,95.32762146,90.02241516
2456.5001,95.41090393,92.75131989
2456.6001,95.52964783,96.6448288
2456.7001,95.55727387,101.4037476
2456.8001,95.41159821,106.6842575
2456.9001,95.09022522,111.8821259
2457.0001,94.60902405,115.8735809
2457.1001,94.17745209,117.6477737
2457.2001,94.24384308,116.7820053
2457.3001,94.78225708,113.982933
2457.4001,95.21643066,110.1251679
2457.5001,95.27900696,105.5202103
2457.6001,95.30284119,100.6555023
2457.7001,95.55747223,96.58709717
2457.8001,95.90840149,94.1051712
2457.9001,96.22988892,92.8748169
2458.0001,96.61398315,92.25662994
2458.1001,97.02865601,92.07766724
2458.2001,97.30126953,92.25213623
2458.3001,97.44546509,92.63519287
2458.4001,97.58399963,93.15227509
2458.5001,97.73374939,93.61870575
2458.6001,97.83174133,93.99414825
2458.7001,97.80020142,94.52772522
2458.8001,97.70768738,95.23177338
2458.9001,97.81217957,95.72327423
2459.0001,98.21876526,95.69691467
2459.1001,98.77558899,95.15200043
2459.2001,99.41215515,94.48110962
2459.3001,100.2254334,94.18960571
2459.4001,101.1191101,94.24485016
2459.5001,101.5657272,94.40695953
2459.6001,100.9191895,94.87521362
2459.7001,99.17015076,95.72216797
2459.8001,97.14190674,96.36230469
2459.9001,95.50177002,96.22908783
2460.0001,94.39073181,95.85442352
2460.1001,94.13084412,96.26755524
2460.2001,95.08201599,97.43741608
2460.3001,96.87081146,98.61638641
2460.4001,98.81066895,99.47997284
2460.5001,100.2322846,99.95700836
2460.6001,100.6592331,100.0498657
2460.7001,100.1924667,99.804039
2460.8001,99.55091858,99.32015228
2460.9001,99.43852234,98.70735169
2461.0001,100.1296387,98.09417725
2461.1001,101.7520447,97.75797272
2461.2001,104.2157135,97.76527405
2461.3001,106.7096634,97.66971588
2461.4001,108.5609283,97.11363983
2461.5001,109.8981628,96.10296631
2461.6001,110.8454895,94.70996094
2461.7001,111.2328339,93.56697083
2461.8001,111.0817108,93.6931839
2461.9001,110.38237,94.92127991
2462.0001,109.2745514,96.04866028
2462.1001,108.2637329,96.02481079
2462.2001,107.5236969,95.64970398
2462.3001,106.9393387,96.05901337
2462.4001,106.5815582,96.29882813
2462.5001,106.3776474,95.70498657
2462.6001,106.2658234,94.38025665
2462.7001,106.5578003,93.7716217
2462.8001,107.6385346,94.19497681
2462.9001,109.1422882,95.1652832
2463.0001,110.110672,95.95448303
2463.1001,110.2032166,95.56680298
2463.2001,110.1147461,93.76675415
2463.3001,110.6450348,94.74878693
2463.4001,111.5548096,98.99267578
2463.5001,111.966568,101.83992
2463.6001,111.357544,103.527298
2463.7001,110.1242371,104.3320923
2463.8001,108.8686371,103.5257263
2463.9001,107.7239075,102.1112289
2464.0001,107.8101654,100.6254273
2464.1001,109.5240555,99.09659576
2464.2001,110.7985687,98.07630158
2464.3001,111.2285309,98.07110596
2464.4001,112.1358795,98.3911438
2464.5001,113.3375549,98.72828674
2464.6001,113.6325378,99.78177643
2464.7001,112.5275726,102.8774567
2464.8001,110.8231049,105.7288208
2464.9001,109.6159592,105.3564606
2465.0001,109.037262,103.1915054
2465.1001,107.3810577,101.2715378
2465.2001,104.4630737,100.4607925
2465.3001,102.1747818,98.8006134
2465.4001,101.2691193,97.09581757
2465.5001,101.1692658,96.46390533
2465.6001,101.2095032,95.52944183
2465.7001,101.7903137,95.01429749
2465.8001,103.2116547,96.0190506
2465.9001,104.692215,97.48735046
2466.0001,105.221756,98.4175415
2466.1001,104.8105774,98.93289185
2466.2001,104.6317444,99.9669342
2466.3001,105.6199188,101.1830139
2466.4001,107.2197418,101.9199905
2466.5001,108.0818481,102.4129944
2466.6001,108.3262024,102.3086548
2466.7001,108.8042603,101.212822
2466.8001,109.0850067,99.78113556
2466.9001,108.831604,98.76873779
2467.0001,108.7321167,98.37164307
2467.1001,109.262497,98.30574036
2467.2001,110.3084412,98.4503479
2467.3001,111.6002045,98.6966629
2467.4001,112.8429947,98.66815186
2467.5001,113.5607605,98.14254761
2467.6001,113.3361664,97.32020569
2467.7001,112.1761932,96.62798309
2467.8001,110.6865845,96.34893799
2467.9001,109.5096893,96.44824219
2468.0001,108.8956299,96.70474243
2468.1001,108.6240234,96.90864563
2468.2001,108.2312622,97.17235565
2468.3001,106.9976578,97.80449677
2468.4001,104.0161438,98.67588043
2468.5001,98.8341217,99.10237122
2468.6001,92.08752441,98.65390015
2468.7001,85.00462341,97.8356247
2468.8001,78.98022461,97.32959747
2468.9001,75.52212524,97.08902741
2469.0001,75.853302,96.87910461
2469.1001,79.74928284,96.81175232
2469.2001,85.57579041,97.06980896
2469.3001,91.61061096,97.66358948
2469.4001,96.68119049,98.4380188
2469.5001,100.300827,99.1568985
2469.6001,102.4732132,99.71858215
2469.7001,103.5513687,100.1250839
2469.8001,103.8357391,100.258812
2469.9001,103.3704071,99.80536652
2470.0001,102.6660919,98.65724945
2470.1001,102.479126,97.17687225
2470.2001,102.9505463,95.71801758
2470.3001,103.8000488,94.54136658
2470.4001,104.8079834,94.33963776
2470.5001,105.7222443,95.6444397
2470.6001,106.3730469,98.02373505
2470.7001,106.7621918,100.537735
2470.8001,106.9950714,102.5880356
2470.9001,107.2047424,104.2870636
2471.0001,107.5406799,105.6550903
2471.1001,107.9240112,106.7793884
2471.2001,107.8072205,108.2177429
2471.3001,107.1408157,109.8802643
2471.4001,106.6673584,110.8529053
2471.5001,106.1083069,110.5103607
2471.6001,104.5153198,108.8266296
2471.7001,102.5046005,106.2366409
2471.8001,101.5744324,103.2534714
2471.9001,101.8670197,100.3046265
2472.0001,102.3647842,97.47171021
2472.1001,103.0258637,95.02690125
2472.2001,104.5214539,93.72275543
2472.3001,106.2909775,94.17343903
2472.4001,107.4316864,96.66468811
2472.5001,107.9508972,100.171402
2472.6001,108.1506958,102.5074081
2472.7001,108.0158691,102.7712174
2472.8001,107.5807037,102.0281601
2472.9001,107.2010956,101.6130371
2473.0001,106.9181671,101.8697739
2473.1001,106.519577,102.2270355
2473.2001,106.217453,102.3310013
2473.3001,106.4128265,101.9824066
2473.4001,107.0397644,101.035286
2473.5001,107.6099548,99.64057159
2473.6001,107.9257355,98.12081146
2473.7001,108.2180481,97.07630158
2473.8001,108.6432037,96.79180145
2473.9001,109.060379,97.58734131
2474.0001,109.0815735,99.60310364
2474.1001,108.2137299,102.2139359
2474.2001,106.959549,104.8095169
2474.3001,106.2914124,106.3209076
2474.4001,105.9703674,105.6472168
2474.5001,105.6622772,102.3879776
2474.6001,105.6029282,100.4261093
2474.7001,105.9609909,100.3074646
2474.8001,106.5999451,101.0493622
2474.9001,107.3162079,101.2604523
2475.0001,107.9101486,100.9254303
2475.1001,108.2075348,100.8762436
2475.2001,108.2601166,101.931839
2475.3001,108.651062,103.7499161
2475.4001,109.269989,105.0172653
2475.5001,109.1700287,105.3343277
2475.6001,108.4032898,104.9192963
2475.7001,107.905014,104.4055939
2475.8001,108.1973572,103.9262924
2475.9001,108.4474793,103.1302414
2476.0001,108.1868591,101.9929123
2476.1001,108.2685928,101.7244186
2476.2001,108.865509,102.2425995
2476.3001,109.2528229,102.1828079
2476.4001,109.0891876,101.4288559
2476.5001,108.5904236,100.6388321
2476.6001,108.1256714,100.5100784
2476.7001,107.9371185,100.6880188
2476.8001,107.5687256,100.4319
2476.9001,106.6872864,99.45604706
2477.0001,105.9891968,98.57221222
2477.1001,105.7989807,98.7195816
2477.2001,105.6592255,99.32363892
2477.3001,105.359436,98.55110931
2477.4001,105.1298676,96.67189026
2477.5001,105.0971527,95.72559357
2477.6001,105.0984955,95.85574341
2477.7001,105.0747376,96.16184235
2477.8001,105.1987915,96.41056824
2477.9001,105.6013031,97.00632477
2478.0001,106.4363174,98.06624603
2478.1001,107.8694153,99.2363205
2478.2001,109.6579742,100.1759033
2478.3001,111.2726288,100.5456314
2478.4001,112.5541382,100.1811523
2478.5001,113.5334473,99.46632385
2478.6001,114.0313263,98.98426056
2478.7001,113.7200317,99.0582428
2478.8001,112.6362,99.62976074
2478.9001,111.2810822,100.2732163
2479.0001,110.1018829,100.6605072
2479.1001,109.1891327,100.9294357
2479.2001,108.4753189,101.1561356
2479.3001,108.0136871,101.233551
2479.4001,107.7675476,101.2653351
2479.5001,107.4149933,101.3677902
2479.6001,106.6681519,101.4715042
2479.7001,105.6582184,101.5688171
2479.8001,104.8048554,101.7256928
2479.9001,104.3485718,101.8986664
2480.0001,103.9862671,102.009346
2480.1001,103.1052246,102.2112732
2480.2001,101.4448242,102.7663803
2480.3001,99.11651611,103.6371994
2480.4001,96.28967285,104.4750748
2480.5001,93.53286743,105.0110169
2480.6001,91.81724548,105.3602371
2480.7001,91.93441773,105.5194702
2480.8001,93.65483856,105.1166611
2480.9001,96.10232544,104.0874176
2481.0001,98.73329926,102.7837906
2481.1001,101.3639069,101.5531998
2481.2001,103.3720627,100.8453827
2481.3001,103.9977112,100.9873886
2481.4001,103.2994385,101.6343231
2481.5001,102.0947876,102.1990356
2481.6001,101.0210114,102.4413376
2481.7001,100.0525513,102.4598999
2481.8001,99.08573151,102.5159607
2481.9001,98.39793396,102.7108383
2482.0001,98.16207886,102.8161545
2482.1001,98.26672363,103.0135346
2482.2001,98.89385986,104.0824814
2482.3001,100.0961762,106.0590515
2482.4001,101.3133087,107.8052826
2482.5001,102.0844421,108.2505188
2482.6001,102.5534668,107.2364807
2482.7001,102.7745667,105.5165329
2482.8001,102.1920776,103.6975784
2482.9001,100.933197,102.0932236
2483.0001,100.1638565,100.9077454
2483.1001,100.4570313,100.0141983
2483.2001,101.2410736,99.79587555
2483.3001,101.9399567,100.7075806
2483.4001,102.7289505,102.0367661
2483.5001,103.7946854,102.7586899
2483.6001,104.8216858,102.4752426
2483.7001,105.6743012,100.968338
2483.8001,106.7218933,98.58062744
2483.9001,108.1298599,97.01730347
2484.0001,109.3340912,96.7977829
2484.1001,109.7285156,97.91743469
2484.2001,109.3432007,99.7335968
2484.3001,108.7016602,101.0813828
2484.4001,108.2196503,101.0704041
2484.5001,108.0473938,101.0100403
2484.6001,108.1881104,101.2627564
2484.7001,108.5161896,101.3802185
2484.8001,108.8283615,100.533371
2484.9001,109.2084656,99.07566071
2485.0001,109.6215057,97.99681091
2485.1001,109.7543716,96.93910217
2485.2001,109.6016388,96.17082214
2485.3001,109.3252106,96.40415192
2485.4001,108.9143524,96.69264984
2485.5001,108.3768463,96.93053436
2485.6001,107.7808838,97.85060883
2485.7001,107.1415558,99.19247437
2485.8001,106.8375855,100.7621689
2485.9001,107.2047424,102.2470245
2486.0001,108.0514679,103.4123383
2486.1001,109.0094299,103.4573364
2486.2001,110.0843964,101.6652451
2486.3001,111.6286392,100.3080673
2486.4001,113.167984,100.6390228
2486.5001,114.0717621,101.5104294
2486.6001,114.6536942,101.3599091
2486.7001,115.2516327,100.4141541
2486.8001,115.6960983,100.5000839
2486.9001,115.8514252,100.9855423
2487.0001,115.882721,100.9531937
2487.1001,115.985321,100.5664444
2487.2001,116.103363,100.0007019
2487.3001,115.9953613,99.76570129
2487.4001,115.543045,100.4290619
2487.5001,114.9543152,101.448555
2487.6001,114.3208923,102.009346
2487.7001,113.386673,101.9274216
2487.8001,111.6942139,101.4157105
2487.9001,108.7587738,100.8445511
2488.0001,104.4520721,100.5370026
2488.1001,98.66337585,100.7078857
2488.2001,91.66169739,101.2537613
2488.3001,84.33865356,101.7690506
2488.4001,77.54008484,101.8750839
2488.5001,72.17765808,101.3479157
2488.6001,68.85717773,100.4283295
2488.7001,67.49511719,99.93260956
2488.8001,67.91674805,100.3174896
2488.9001,70.13543701,101.1538544
2489.0001,74.04119873,101.7657929
2489.1001,79.1953125,101.8672562
2489.2001,85.28320313,101.5365067
2489.3001,91.87518311,100.9598465
2489.4001,97.86341858,100.2459335
2489.5001,102.041214,99.50688934
2489.6001,103.8297272,98.96270752
2489.7001,103.6821137,98.75608826
2489.8001,102.7243576,98.80697632
2489.9001,101.8686829,99.01460266
2490.0001,101.5033722,99.28305054
2490.1001,101.5670471,99.50894165
2490.2001,101.8240356,99.70983124
2490.3001,102.0840607,100.0150833
2490.4001,102.2582398,100.4098129
2490.5001,102.1717987,100.6119461
2490.6001,101.5506821,100.5704575
2490.7001,100.3690643,100.5874863
2490.8001,98.88685608,100.6586609
2490.9001,97.20556641,100.5141373
2491.0001,95.3403244,100.1527557
2491.1001,93.50793457,99.68227387
2491.2001,92.23020935,99.2382431
2491.3001,91.83813477,99.09644318
2491.4001,92.17414856,99.17737579
2491.5001,92.87249756,98.92247772
2491.6001,93.45438385,98.0790863
2491.7001,93.29649353,97.33518982
2491.8001,91.98677063,97.55910492
2491.9001,89.79423523,98.5546875
2492.0001,87.55180359,99.83368683
2492.1001,85.96315002,101.374588
2492.2001,85.42538452,102.7351914
2492.3001,86.14086914,103.3822022
2492.4001,87.83985901,103.4352722
2492.5001,89.99952698,103.0791092
2492.6001,92.19232178,102.3293076
2492.7001,93.95113373,101.3361893
2492.8001,95.02347565,100.2238388
2492.9001,95.53144836,99.15519714
2493.0001,95.53453064,98.5506134
2493.1001,94.92826843,98.49732971
2493.2001,93.83366394,98.54654694
2493.3001,92.47428894,98.34320068
2493.4001,90.87000275,97.66275024
2493.5001,88.89926148,96.58404541
2493.6001,86.75431061,95.4850769
2493.7001,85.10940552,94.48757172
2493.8001,84.47590637,93.25997162
2493.9001,84.64359283,92.01738739
2494.0001,85.0751648,91.40922546
2494.1001,85.55677795,91.36037445
2494.2001,86.06304932,91.54729462
2494.3001,86.60739136,91.61101532
2494.4001,87.22770691,91.8242569
2494.5001,87.91452026,92.4287262
2494.6001,88.45561218,93.46731567
2494.7001,88.42778015,94.46347046
2494.8001,87.22817993,95.1716919
2494.9001,84.2976532,95.41143799
2495.0001,79.64556122,95.29655457
2495.1001,73.85313416,94.61001587
2495.2001,67.67401123,93.07038879
2495.3001,62.07987213,91.21292877
2495.4001,58.43093491,89.53396606
2495.5001,57.91940308,88.37983704
2495.6001,59.80396271,88.23577118
2495.7001,63.03833771,89.68070984
2495.8001,66.71141052,92.35547638
2495.9001,69.72669983,94.32404327
2496.0001,72.22915649,94.56479645
2496.1001,74.99006653,94.46028137
2496.2001,78.26062012,94.45682526
2496.3001,81.66792297,94.36225128
2496.4001,84.93713379,93.7387085
2496.5001,88.31062317,92.7219162
2496.6001,91.49346924,91.52818298
2496.7001,93.72979736,90.44236755
2496.8001,94.90634155,89.49971008
2496.9001,95.25149536,88.65982056
2497.0001,95.12588501,88.01067352
2497.1001,94.72184753,87.47740936
2497.2001,94.27626038,86.91451263
2497.3001,94.05097961,86.35661316
2497.4001,94.00556946,86.00302887
2497.5001,93.98696137,85.75874329
2497.6001,94.00939941,85.12070465
2497.7001,94.09259033,84.2966919
2497.8001,94.15592957,83.78321838
2497.9001,94.13140869,83.48988342
2498.0001,94.04231262,83.18089294
2498.1001,93.96510315,82.86405182
2498.2001,93.98806763,82.78368378
2498.3001,94.32542419,82.94172669
2498.4001,95.23429871,83.13439179
2498.5001,96.70631409,83.28253174
2498.6001,98.21842957,83.5322113
2498.7001,99.32062531,84.05730438
2498.8001,100.1581192,84.85808563
2498.9001,100.9825287,85.86911774
2499.0001,101.7052307,87.24656677
2499.1001,102.2175751,89.22354889
2499.2001,102.5800095,91.38687897
2499.3001,102.8813782,93.08835602
2499.4001,103.2251587,94.13341522
2499.5001,103.6819458,94.63892365
2499.6001,104.2469177,94.80551148
2499.7001,104.8303909,94.68431854
2499.8001,105.23909,94.21118927
2499.9001,105.2889023,93.39653778
2500.0001,105.101944,92.4457016
2500.1001,104.8823547,91.54802704
2500.2001,104.5457306,90.89406586
2500.3001,103.9757538,90.72518921
2500.4001,103.3382034,91.13311005
2500.5001,102.8945923,92.14237213
2500.6001,102.7132645,93.7963028
2500.7001,102.82547,95.75148773
2500.8001,103.2997513,97.36405945
2500.9001,103.9270248,98.38999939
2501.0001,104.129158,98.97351837
2501.1001,103.5841751,99.16191101
2501.2001,102.5865707,98.76389313
2501.3001,101.7220917,97.81761932
2501.4001,101.2743683,96.66674042
2501.5001,101.2068176,95.60501862
2501.6001,101.5035477,94.66670227
2501.7001,102.2332764,93.79543304
2501.8001,103.1231232,93.09660339
2501.9001,103.4455872,92.73786163
2502.0001,102.6969299,92.77091217
2502.1001,101.2710114,93.16513062
2502.2001,100.1049042,93.83203888
2502.3001,99.72945404,94.63537598
2502.4001,100.0853195,95.42982483
2502.5001,101.0398254,96.18537903
2502.6001,102.5114822,96.89907074
2502.7001,104.2440643,97.35427094
2502.8001,105.7818756,97.5082016
2502.9001,106.6874085,97.6785202
2503.0001,106.8909836,97.76833344
2503.1001,106.6928711,97.53986359
2503.2001,106.4011765,97.68027496
2503.3001,106.1681519,98.50099182
2503.4001,106.0252991,99.38256073
2503.5001,105.7116089,100.2778626
2503.6001,104.8247528,101.2139893
2503.7001,103.3747482,101.558815
2503.8001,101.7949295,100.9659576
2503.9001,100.6423645,99.80319214
2504.0001,100.2475433,99.10428619
2504.1001,100.5153961,99.41299439
2504.2001,101.2781982,100.8437347
2504.3001,102.5167007,102.882782
2504.4001,103.6087723,104.6107254
2504.5001,103.5458069,105.1088562
2504.6001,102.0373459,104.7796936
2504.7001,99.62770844,103.7049637
2504.8001,97.02392578,101.7782669
2504.9001,94.58065796,99.78325653
2505.0001,92.82219696,97.99514008
2505.1001,92.30563355,96.31938171
2505.2001,93.24013519,95.37914276
2505.3001,95.32857513,95.52845001
2505.4001,97.93971252,96.06506348
2505.5001,100.2951737,96.28668976
2505.6001,101.5329819,95.94597626
2505.7001,101.437027,95.66491699
2505.8001,100.8121338,95.75553894
2505.9001,100.1819458,96.34967041
2506.0001,99.14139557,97.10620117
2506.1001,97.05789948,97.85545349
2506.2001,93.80342865,98.38885498
