DEPTH,NPHI_F17-04,NPHI_F15-A-01
2462.0001,0.351568013,0.322734445
2462.1001,0.352982014,0.324838281
2462.2001,0.355237991,0.330450833
2462.3001,0.360940009,0.338649929
2462.4001,0.367235005,0.350127548
2462.5001,0.367644996,0.356370926
2462.6001,0.359917015,0.359654665
2462.7001,0.351235986,0.36989066
2462.8001,0.347582012,0.377748787
2462.9001,0.352115005,0.37643379
2463.0001,0.362031013,0.37189877
2463.1001,0.368755996,0.362258345
2463.2001,0.371627986,0.348110855
2463.3001,0.36966899,0.338240236
2463.4001,0.359167993,0.33755222
2463.5001,0.342429996,0.347476125
2463.6001,0.327773005,0.366526514
2463.7001,0.321640015,0.388206542
2463.8001,0.323666006,0.402006179
2463.9001,0.331445992,0.401768535
2464.0001,0.342135012,0.391012043
2464.1001,0.35422799,0.379575193
2464.2001,0.366319001,0.37556985
2464.3001,0.376646996,0.383056283
2464.4001,0.384425014,0.39466089
2464.5001,0.388541997,0.399094999
2464.6001,0.385812014,0.397779703
2464.7001,0.373950988,0.395537227
2464.8001,0.357347995,0.389708251
2464.9001,0.340745986,0.386270136
2465.0001,0.332774997,0.387217134
2465.1001,0.341136992,0.381272882
2465.2001,0.361225992,0.368312955
2465.3001,0.380044997,0.356793553
2465.4001,0.392951012,0.350704312
2465.5001,0.404049993,0.356145501
2465.6001,0.411471009,0.372655183
2465.7001,0.408369005,0.387469977
2465.8001,0.393108994,0.395056248
2465.9001,0.370119005,0.399029225
2466.0001,0.343623012,0.401746452
2466.1001,0.322982013,0.40058887
2466.2001,0.320032001,0.390987217
2466.3001,0.336396009,0.372077763
2466.4001,0.357459009,0.347726882
2466.5001,0.370961994,0.326975644
2466.6001,0.373378009,0.318795592
2466.7001,0.369589001,0.327608496
2466.8001,0.366560012,0.351273298
2466.9001,0.367255986,0.382697672
2467.0001,0.370027006,0.413395524
2467.1001,0.373178989,0.434405178
2467.2001,0.377097011,0.436813444
2467.3001,0.380773991,0.4190135
2467.4001,0.380380005,0.391227186
2467.5001,0.377938002,0.369030833
2467.6001,0.382364988,0.362235576
2467.7001,0.396059007,0.367362082
2467.8001,0.412501991,0.372969955
2467.9001,0.427637011,0.373371124
2468.0001,0.438793004,0.371074557
2468.1001,0.441534013,0.370796353
2468.2001,0.43265599,0.377471447
2468.3001,0.412230015,0.386717707
2468.4001,0.378522009,0.384572983
2468.5001,0.329160988,0.369386256
2468.6001,0.269858986,0.353035778
2468.7001,0.216859996,0.343167186
2468.8001,0.188940004,0.344191611
2468.9001,0.192310005,0.354165912
2469.0001,0.219347,0.360693455
2469.1001,0.257851005,0.359924018
2469.2001,0.296056002,0.360387653
2469.3001,0.325284004,0.367139071
2469.4001,0.341867,0.382194519
2469.5001,0.345546991,0.401351124
2469.6001,0.336492986,0.409011006
2469.7001,0.319240004,0.400357664
2469.8001,0.303609997,0.387090445
2469.9001,0.297609001,0.376698881
2470.0001,0.303173006,0.373511761
2470.1001,0.315306991,0.378590405
2470.2001,0.326494992,0.381398022
2470.3001,0.332722992,0.375930548
2470.4001,0.332673013,0.367342025
2470.5001,0.327248007,0.354517222
2470.6001,0.320558012,0.337448448
2470.7001,0.31783399,0.325704604
2470.8001,0.322169006,0.32123813
2470.9001,0.332410991,0.319843888
2471.0001,0.343865007,0.324788123
2471.1001,0.351143003,0.33893007
2471.2001,0.349642009,0.357586592
2471.3001,0.338279992,0.373653829
2471.4001,0.322508007,0.385690928
2471.5001,0.311971992,0.393809676
2471.6001,0.311185986,0.393473059
2471.7001,0.316727996,0.384161025
2471.8001,0.322887003,0.369994551
2471.9001,0.325677007,0.353175491
2472.0001,0.323332995,0.338329524
2472.1001,0.317865014,0.331798524
2472.2001,0.31537801,0.33562842
2472.3001,0.319997996,0.347530216
2472.4001,0.329470009,0.361231864
2472.5001,0.338986009,0.36938858
2472.6001,0.345660001,0.375281334
2472.7001,0.349220008,0.387867183
2472.8001,0.348448992,0.398296744
2472.9001,0.341939986,0.400413722
2473.0001,0.334275007,0.400895566
2473.1001,0.331256002,0.391954899
2473.2001,0.338248998,0.369320035
2473.3001,0.354537994,0.347468525
2473.4001,0.367983997,0.338821799
2473.5001,0.369596005,0.34140417
2473.6001,0.362098992,0.341832757
2473.7001,0.354941011,0.340060324
2473.8001,0.350282997,0.337352127
2473.9001,0.34672299,0.324818701
2474.0001,0.343585014,0.312449098
2474.1001,0.340191007,0.316593409
2474.2001,0.335675001,0.332602859
2474.3001,0.331239998,0.35008952
2474.4001,0.328767985,0.364048153
2474.5001,0.328538001,0.379077911
2474.6001,0.330264002,0.394476801
2474.7001,0.334111989,0.405817032
2474.8001,0.341865987,0.412029415
2474.9001,0.352625996,0.404304296
2475.0001,0.361333996,0.379260272
2475.1001,0.36302799,0.358940929
2475.2001,0.354876995,0.355334669
2475.3001,0.339783996,0.358646005
2475.4001,0.323502988,0.361094683
2475.5001,0.31171301,0.357254565
2475.6001,0.307388991,0.347030729
2475.7001,0.310853005,0.337114751
2475.8001,0.321419001,0.335399061
2475.9001,0.335236996,0.344936311
2476.0001,0.346372992,0.361797363
2476.1001,0.34890601,0.379020333
2476.2001,0.344235003,0.391768783
2476.3001,0.337327987,0.400041223
2476.4001,0.330747992,0.404391974
2476.5001,0.328188986,0.401439905
2476.6001,0.332852989,0.386580676
2476.7001,0.340173006,0.361453474
2476.8001,0.342718989,0.335064173
2476.9001,0.33671999,0.317789733
2477.0001,0.324339986,0.316398025
2477.1001,0.309794992,0.327828586
2477.2001,0.299095988,0.341892779
2477.3001,0.297125995,0.350408495
2477.4001,0.303294003,0.351918519
2477.5001,0.31072399,0.344708711
2477.6001,0.314785987,0.333111852
2477.7001,0.316599011,0.325289428
2477.8001,0.319388002,0.319678813
2477.9001,0.323154002,0.316755742
2478.0001,0.325154007,0.32412979
2478.1001,0.32536301,0.335236639
2478.2001,0.326382995,0.34051922
2478.3001,0.329414994,0.342384428
2478.4001,0.334057003,0.342917413
2478.5001,0.339069009,0.341239065
2478.6001,0.342417002,0.337437421
2478.7001,0.342893004,0.332263529
2478.8001,0.341001004,0.328539133
2478.9001,0.337482989,0.331180006
2479.0001,0.33188799,0.341806054
2479.1001,0.323971003,0.355556727
2479.2001,0.314996004,0.363739491
2479.3001,0.307155013,0.362180769
2479.4001,0.303063989,0.35501954
2479.5001,0.305065006,0.350943178
2479.6001,0.313549995,0.35511443
2479.7001,0.326353997,0.362673283
2479.8001,0.340811014,0.363499582
2479.9001,0.352400988,0.356042445
2480.0001,0.352566987,0.348149687
2480.1001,0.335536987,0.346667379
2480.2001,0.30773899,0.354496419
2480.3001,0.284148991,0.367540807
2480.4001,0.277213007,0.375144243
2480.5001,0.290973008,0.373367429
2480.6001,0.318358004,0.366044015
2480.7001,0.346345007,0.354512632
2480.8001,0.364556015,0.3425439
2480.9001,0.368104994,0.334514052
2481.0001,0.357183009,0.326925755
2481.1001,0.339774996,0.316480339
2481.2001,0.323839009,0.306517899
2481.3001,0.309224993,0.299519986
2481.4001,0.292180002,0.297602683
2481.5001,0.272004992,0.306394547
2481.6001,0.251406014,0.32789138
2481.7001,0.235154003,0.35639444
2481.8001,0.226837993,0.382732987
2481.9001,0.228038997,0.400876641
2482.0001,0.239050999,0.406603932
2482.1001,0.256935,0.394400775
2482.2001,0.276585996,0.374964386
2482.3001,0.293159008,0.364411593
2482.4001,0.304262012,0.362534553
2482.5001,0.311230987,0.365073353
2482.6001,0.316944003,0.367886573
2482.7001,0.323166996,0.364324719
2482.8001,0.328644991,0.353826553
2482.9001,0.330291987,0.34284097
2483.0001,0.327643007,0.336348444
2483.1001,0.324036002,0.332915276
2483.2001,0.323996991,0.327630878
2483.3001,0.329133004,0.3235223
2483.4001,0.335565001,0.324937701
2483.5001,0.337841004,0.333272934
2483.6001,0.333137989,0.348595947
2483.7001,0.32318601,0.365104467
2483.8001,0.311756998,0.374435067
2483.9001,0.302291006,0.376201749
2484.0001,0.296076,0.372410417
2484.1001,0.292636007,0.360217661
2484.2001,0.292369992,0.344400466
2484.3001,0.294654012,0.333661199
2484.4001,0.297185004,0.329648972
2484.5001,0.298465014,0.333566159
2484.6001,0.298839986,0.341344625
2484.7001,0.299766988,0.344657093
2484.8001,0.301571012,0.342633098
2484.9001,0.302096993,0.340713739
2485.0001,0.301925987,0.339665115
2485.1001,0.304053992,0.335867405
2485.2001,0.309307993,0.326563954
2485.3001,0.314714998,0.316329688
2485.4001,0.317764998,0.30678761
2485.5001,0.320562005,0.29999435
2485.6001,0.319860011,0.308324873
2485.7001,0.311004013,0.328532249
2485.8001,0.302165985,0.345014602
2485.9001,0.298123986,0.353144676
2486.0001,0.294779986,0.351353467
2486.1001,0.294281006,0.34020552
2486.2001,0.296175987,0.325385481
2486.3001,0.296876013,0.317004085
2486.4001,0.299688011,0.321586132
2486.5001,0.307662994,0.338836134
2486.6001,0.316762,0.360402256
2486.7001,0.32199201,0.377186686
2486.8001,0.324838996,0.381889999
2486.9001,0.326251,0.373961896
2487.0001,0.325845003,0.359019876
2487.1001,0.327719003,0.3469432
2487.2001,0.331629992,0.341158271
2487.3001,0.332908005,0.33831948
2487.4001,0.331115991,0.337924153
2487.5001,0.328429997,0.336058617
2487.6001,0.325616002,0.329002231
2487.7001,0.321996987,0.325120628
2487.8001,0.316399008,0.329069078
2487.9001,0.308189988,0.335215539
2488.0001,0.297773004,0.343103319
2488.1001,0.28522101,0.348362237
2488.2001,0.270649999,0.341005176
2488.3001,0.25474599,0.323461711
2488.4001,0.239237994,0.303461015
2488.5001,0.226944,0.285163879
2488.6001,0.219236001,0.274315476
2488.7001,0.215510994,0.27469179
2488.8001,0.215013996,0.283933193
2488.9001,0.217306003,0.299857169
2489.0001,0.223055005,0.321825057
2489.1001,0.235175997,0.340762228
2489.2001,0.256623,0.348109067
2489.3001,0.28294,0.348127991
2489.4001,0.301084995,0.343350351
2489.5001,0.303647012,0.333443761
2489.6001,0.296561003,0.324711204
2489.7001,0.290174991,0.323354989
2489.8001,0.286702007,0.328413785
2489.9001,0.28264901,0.335656256
2490.0001,0.276681989,0.342187434
2490.1001,0.270859987,0.347440273
2490.2001,0.268806994,0.349792957
2490.3001,0.271935999,0.346928656
2490.4001,0.276773989,0.341198236
2490.5001,0.278623998,0.339149118
2490.6001,0.276829988,0.343422115
2490.7001,0.272855014,0.349055111
2490.8001,0.267895013,0.351850629
2490.9001,0.262901008,0.353829056
2491.0001,0.25900799,0.353818059
2491.1001,0.257263988,0.348123133
2491.2001,0.258543998,0.338902682
2491.3001,0.263081998,0.328693628
2491.4001,0.270538002,0.315883458
2491.5001,0.279762,0.300167173
2491.6001,0.288015008,0.284678459
2491.7001,0.290618002,0.274033874
2491.8001,0.283827007,0.271774709
2491.9001,0.268563986,0.277606458
2492.0001,0.25058499,0.288275957
2492.1001,0.237276003,0.300591052
2492.2001,0.234078005,0.312743545
2492.3001,0.241730005,0.3245067
2492.4001,0.255831003,0.335938692
2492.5001,0.270871013,0.346617967
2492.6001,0.283816993,0.353690803
2492.7001,0.293843001,0.352288306
2492.8001,0.302287012,0.341313034
2492.9001,0.310761988,0.324008972
2493.0001,0.316803992,0.306907296
2493.1001,0.314803004,0.296055496
2493.2001,0.302904993,0.292488635
2493.3001,0.282783002,0.291972518
2493.4001,0.257993996,0.2935642
2493.5001,0.233423993,0.297084421
2493.6001,0.214332998,0.297417015
2493.7001,0.205175996,0.29423359
2493.8001,0.205766007,0.292051524
2493.9001,0.210927993,0.290789783
2494.0001,0.214383006,0.288808972
2494.1001,0.212878004,0.28592068
2494.2001,0.207920998,0.281228095
2494.3001,0.203915,0.271549076
2494.4001,0.205675006,0.258685619
2494.5001,0.215404004,0.253568292
2494.6001,0.227085993,0.264153123
2494.7001,0.231049001,0.287958473
2494.8001,0.224085003,0.316725671
2494.9001,0.204968005,0.339207619
2495.0001,0.175139993,0.352976769
2495.1001,0.141360998,0.357759714
2495.2001,0.110963002,0.350227714
2495.3001,0.091018997,0.331909031
2495.4001,0.082834996,0.307329804
2495.5001,0.087401003,0.279490531
2495.6001,0.102886997,0.251251727
2495.7001,0.123497002,0.231336668
2495.8001,0.142930999,0.225826412
2495.9001,0.156571001,0.23474811
2496.0001,0.165163994,0.253808707
2496.1001,0.174107,0.274725229
2496.2001,0.188139007,0.284872651
2496.3001,0.208058998,0.283562034
2496.4001,0.228334993,0.274878115
2496.5001,0.242785007,0.26132372
2496.6001,0.251201987,0.249127582
2496.7001,0.255486012,0.242920563
2496.8001,0.257889003,0.239618883
2496.9001,0.259196997,0.236806437
2497.0001,0.258965999,0.234202802
2497.1001,0.258038998,0.231243879
2497.2001,0.257003993,0.22998476
2497.3001,0.254983008,0.231017888
2497.4001,0.251524001,0.232538447
2497.5001,0.247804999,0.238020524
2497.6001,0.244845003,0.248373896
2497.7001,0.243230999,0.25616762
2497.8001,0.242808998,0.257298648
2497.9001,0.243879005,0.251936168
2498.0001,0.246931002,0.240000874
2498.1001,0.251890004,0.22576572
2498.2001,0.258569986,0.21593146
2498.3001,0.267120987,0.21269165
2498.4001,0.27838701,0.214187473
2498.5001,0.292430997,0.218458176
2498.6001,0.307765007,0.22410804
2498.7001,0.322165787,0.226134956
2498.8001,0.333509982,0.221469045
2498.9001,0.340476126,0.213949591
2499.0001,0.34149003,0.20806165
2499.1001,0.336077303,0.207920373
2499.2001,0.327493787,0.218004659
2499.3001,0.321105123,0.236032844
2499.4001,0.319205672,0.255152643
2499.5001,0.320565879,0.270102173
2499.6001,0.324718505,0.276678354
2499.7001,0.331985176,0.274148673
2499.8001,0.341487467,0.266906768
2499.9001,0.350360394,0.257617891
2500.0001,0.356166601,0.247805446
2500.1001,0.358890861,0.241211757
2500.2001,0.359327704,0.240507051
2500.3001,0.357242286,0.243927702
2500.4001,0.349923998,0.24832879
2500.5001,0.334169328,0.251530409
2500.6001,0.312408328,0.250818163
2500.7001,0.29608494,0.247079253
2500.8001,0.29606092,0.24837108
2500.9001,0.308763772,0.259720832
2501.0001,0.318763018,0.277149677
2501.1001,0.318167865,0.293505937
2501.2001,0.313143104,0.303002566
2501.3001,0.31372422,0.303503573
2501.4001,0.323962182,0.297206968
2501.5001,0.340083569,0.288788259
2501.6001,0.352944434,0.282974392
2501.7001,0.356208295,0.282238185
2501.8001,0.351256937,0.285693586
2501.9001,0.340859234,0.290725887
2502.0001,0.326979667,0.295616329
2502.1001,0.313372821,0.298832387
2502.2001,0.30412969,0.300118148
2502.3001,0.301813871,0.302970409
2502.4001,0.307032257,0.309430599
2502.5001,0.318828553,0.3171269
2502.6001,0.33452487,0.324310452
2502.7001,0.350315601,0.329389781
2502.8001,0.363041848,0.329125822
2502.9001,0.370435864,0.322028369
2503.0001,0.371967465,0.310996145
2503.1001,0.369630039,0.299576283
2503.2001,0.366540283,0.289389551
2503.3001,0.365063399,0.280984223
2503.4001,0.365826666,0.276414692
2503.5001,0.366635591,0.277376086
2503.6001,0.363038808,0.282237381
2503.7001,0.349493742,0.2882649
2503.8001,0.329718381,0.294054627
2503.9001,0.315738887,0.301328152
2504.0001,0.312381983,0.311413735
2504.1001,0.319881409,0.321887583
2504.2001,0.333919823,0.329018623
2504.3001,0.346488297,0.330792725
2504.4001,0.35016802,0.327437103
2504.5001,0.341461211,0.318064153
2504.6001,0.319460124,0.303343207
2504.7001,0.292610586,0.29059425
2504.8001,0.274891079,0.2836757
2504.9001,0.269157112,0.278175473
2505.0001,0.27151984,0.273110211
2505.1001,0.27694571,0.269122958
2505.2001,0.278231174,0.266418099
2505.3001,0.275029659,0.265727043
2505.4001,0.276110709,0.26882568
2505.5001,0.288904518,0.276094168
2505.6001,0.310276806,0.286482811
2505.7001,0.327424586,0.295944631
2505.8001,0.327163965,0.300854296
2505.9001,0.31033963,0.30009532
2506.0001,0.292914271,0.293880671
2506.1001,0.289886951,0.284077436
2506.2001,0.29965058,0.27436614
2506.3001,0.31236583,0.268056899
2506.4001,0.321576417,0.266230464
2506.5001,0.325789392,0.268291771
2506.6001,0.325141996,0.273435533
2506.7001,0.32317394,0.28020367
2506.8001,0.32385692,0.288688511
2506.9001,0.325235844,0.302191436
2507.0001,0.323801309,0.31667456
2507.1001,0.319445074,0.325803667
2507.2001,0.311955512,0.330030352
2507.3001,0.302665889,0.326583415
2507.4001,0.296823502,0.31575954
2507.5001,0.294711292,0.30899027
2507.6001,0.290571421,0.310423613
2507.7001,0.28156507,0.312092006
2507.8001,0.271777362,0.307408094
2507.9001,0.265690237,0.296179742
2508.0001,0.264207423,0.284321576
2508.1001,0.268537939,0.277621061
2508.2001,0.279685497,0.281799376
2508.3001,0.290506542,0.297939479
2508.4001,0.293532014,0.319562078
2508.5001,0.288179129,0.336367637
2508.6001,0.277656615,0.342797816
2508.7001,0.26606977,0.341718316
2508.8001,0.259696066,0.338017106
2508.9001,0.262123644,0.33478868
2509.0001,0.271908581,0.336494833
2509.1001,0.28428784,0.342865825
2509.2001,0.295461506,0.349353552
2509.3001,0.304166883,0.354612231
2509.4001,0.310161024,0.359375715
2509.5001,0.311970592,0.363111794
2509.6001,0.308649004,0.363431066
2509.7001,0.30250445,0.358222663
2509.8001,0.295530915,0.346235037
2509.9001,0.287785232,0.327255011
2510.0001,0.28051582,0.305410564
2510.1001,0.276555866,0.286134809
2510.2001,0.277542979,0.272650421
2510.3001,0.282889903,0.267214239
2510.4001,0.290944815,0.269441277
2510.5001,0.299548179,0.273620457
2510.6001,0.308372527,0.275142461
2510.7001,0.318062902,0.273644537
2510.8001,0.327959329,0.270373821
2510.9001,0.336106569,0.268961221
2511.0001,0.339996368,0.27293703
2511.1001,0.337919295,0.280825317
2511.2001,0.330695719,0.287838966
2511.3001,0.322755814,0.29091382
2511.4001,0.318281382,0.291036665
2511.5001,0.318939984,0.291633219
2511.6001,0.325733542,0.295513332
2511.7001,0.338549495,0.302127123
2511.8001,0.352008611,0.307270587
2511.9001,0.358971179,0.307051718
2512.0001,0.357291132,0.301014185
2512.1001,0.350134522,0.291274488
2512.2001,0.340901703,0.281209409
2512.3001,0.331309795,0.274847031
2512.4001,0.322911173,0.274619132
2512.5001,0.316046596,0.279295772
2512.6001,0.310230434,0.285959959
2512.7001,0.306503177,0.292767137
2512.8001,0.306054324,0.298695475
2512.9001,0.309233427,0.301883966
2513.0001,0.316423386,0.300928861
2513.1001,0.326651305,0.297615975
2513.2001,0.336149514,0.295257121
2513.3001,0.341505975,0.29386732
2513.4001,0.34247613,0.293372929
2513.5001,0.341885775,0.296242654
2513.6001,0.345014572,0.301529199
2513.7001,0.355953127,0.30578649
2513.8001,0.369040728,0.307406366
2513.9001,0.369770914,0.307232112
2514.0001,0.353243738,0.306546152
2514.1001,0.331754535,0.304355204
2514.2001,0.321122795,0.299700022
2514.3001,0.327889562,0.29302907
2514.4001,0.348796159,0.285729796
2514.5001,0.370667368,0.279934734
2514.6001,0.376223475,0.27817443
2514.7001,0.356482446,0.282203615
2514.8001,0.318052441,0.289654166
2514.9001,0.275541574,0.295533776
2515.0001,0.245145083,0.298193157
2515.1001,0.238727048,0.299094677
2515.2001,0.258632034,0.300674498
2515.3001,0.297303826,0.302179962
2515.4001,0.345956951,0.303753555
2515.5001,0.39111355,0.306131691
2515.6001,0.419665486,0.305574447
2515.7001,0.42505005,0.302374274
2515.8001,0.407677323,0.302086622
2515.9001,0.374652207,0.301845461
2516.0001,0.333868414,0.299871892
2516.1001,0.294037491,0.301496148
2516.2001,0.258911312,0.305482
2516.3001,0.231714517,0.308436304
2516.4001,0.214792684,0.311400205
2516.5001,0.206055135,0.313790679
2516.6001,0.203593329,0.315748245
2516.7001,0.206724554,0.319592863
2516.8001,0.214086875,0.325375259
2516.9001,0.223698154,0.329925746
2517.0001,0.23399809,0.328156859
2517.1001,0.24344267,0.319895804
2517.2001,0.251130968,0.308549196
2517.3001,0.257231712,0.296328336
2517.4001,0.262072474,0.287215561
2517.5001,0.266349196,0.283484191
2517.6001,0.270852506,0.283789039
2517.7001,0.275761277,0.285670638
2517.8001,0.280999303,0.286290348
2517.9001,0.286596179,0.282427341
2518.0001,0.291923016,0.276180595
2518.1001,0.296595991,0.271393657
2518.2001,0.300436497,0.267060995
2518.3001,0.303500831,0.2656762
2518.4001,0.305990547,0.269735456
2518.5001,0.304860413,0.27404514
2518.6001,0.295922875,0.27793467
2518.7001,0.278557181,0.284540266
2518.8001,0.256400526,0.289973468
2518.9001,0.237207547,0.293446213
2519.0001,0.230410278,0.297966838
2519.1001,0.235970199,0.300791115
2519.2001,0.247862265,0.298979014
2519.3001,0.257592827,0.292819113
2519.4001,0.257627964,0.283436418
2519.5001,0.247495487,0.273808777
2519.6001,0.232223868,0.267355591
2519.7001,0.219352588,0.265980065
2519.8001,0.215331987,0.269157767
2519.9001,0.220548257,0.274930269
2520.0001,0.232834071,0.280016512
2520.1001,0.251724243,0.281828255
2520.2001,0.273865551,0.280834079
2520.3001,0.293685585,0.280465186
2520.4001,0.305637211,0.283286959
2520.5001,0.306980074,0.289375335
2520.6001,0.29927519,0.297666162
2520.7001,0.287963986,0.303483188
2520.8001,0.28330192,0.301717877
2520.9001,0.292000771,0.294271886
2521.0001,0.305122614,0.286588103
2521.1001,0.307929695,0.281748951
2521.2001,0.297660947,0.280712068
2521.3001,0.282591254,0.281999201
2521.4001,0.269785374,0.282448351
2521.5001,0.26152274,0.280213505
2521.6001,0.257161051,0.27598244
2521.7001,0.256000459,0.271444231
2521.8001,0.258759677,0.268146724
2521.9001,0.267623365,0.26815781
2522.0001,0.284899086,0.272732377
2522.1001,0.311671585,0.279388011
2522.2001,0.348050773,0.285052061
2522.3001,0.391974151,0.288818479
2522.4001,0.437666923,0.289320111
2522.5001,0.478842497,0.285791308
2522.6001,0.510517061,0.280810922
2523.5001,0.5253793,0.278249294
2523.6001,0.477998316,0.279877067
2523.7001,0.42223537,0.285232723
2523.8001,0.368539095,0.29304105
2523.9001,0.326688439,0.301385909
2524.0001,0.302012891,0.306698233
2524.1001,0.289793551,0.306085885
2524.2001,0.282358259,0.299419195
2524.3001,0.275261283,0.289832652
2524.4001,0.267748535,0.280409545
2524.5001,0.2605187,0.272500396
2524.6001,0.253582805,0.266869694
2524.7001,0.246676713,0.264361918
2524.8001,0.239772707,0.264699876
2524.9001,0.233226642,0.265434593
2525.0001,0.227600873,0.26643002
2525.1001,0.224207163,0.269844443
2525.2001,0.224263802,0.274471194
2525.3001,0.226337761,0.277525723
2525.4001,0.229592219,0.277658314
2525.5001,0.234673739,0.274177998
2525.6001,0.241800606,0.268880844
2525.7001,0.250859797,0.266783446
2525.8001,0.260630667,0.271286726
2525.9001,0.2687985,0.281348437
2526.0001,0.272736222,0.293288291
2526.1001,0.272509724,0.303740352
2526.2001,0.270703435,0.310891211
2526.3001,0.268140703,0.31529966
2526.4001,0.268048257,0.319168806
2526.5001,0.27303499,0.323625237
2526.6001,0.277722925,0.32803455
2526.7001,0.280767888,0.331361085
2526.8001,0.285644352,0.332060874
2526.9001,0.287817508,0.327501535
2527.0001,0.286708355,0.31686306
2527.1001,0.287301213,0.302693158
2527.2001,0.285019875,0.289486229
2527.3001,0.272845596,0.282015622
2527.4001,0.25169155,0.280311018
2527.5001,0.227162615,0.280390471
2527.6001,0.203615636,0.279817462
2527.7001,0.189477339,0.279223591
2527.8001,0.191986322,0.278091818
2527.9001,0.212083548,0.277072102
2528.0001,0.243022084,0.277673334
2528.1001,0.275914282,0.278976172
2528.2001,0.299506307,0.279804051
2528.3001,0.308469236,0.280736387
2528.4001,0.308790118,0.282505363
2528.5001,0.30473122,0.284675986
2528.6001,0.298998237,0.285724729
2528.7001,0.294297099,0.285637558
2528.8001,0.296037734,0.28696397
2528.9001,0.307131618,0.291426122
2529.0001,0.323925585,0.29657808
2529.1001,0.342378616,0.302858263
2529.2001,0.36216563,0.312573582
2529.3001,0.381530911,0.320559144
2529.4001,0.398685575,0.321410149
2529.5001,0.416482598,0.316165686
2529.6001,0.440913647,0.304265648
2529.7001,0.474817187,0.286764205
2529.8001,0.51239121,0.270289809
2529.9001,0.543389082,0.258796781
2530.0001,0.562838793,0.252122879
2530.2001,0.554258347,0.248687491
2530.3001,0.525786519,0.251031727
2530.4001,0.485631585,0.259656012
2530.5001,0.442249179,0.270920306
2530.6001,0.400745481,0.283750951
2530.7001,0.369296253,0.294791818
2530.8001,0.355366647,0.297588527
2530.9001,0.356480509,0.293018699
2531.0001,0.360722244,0.286227822
2531.1001,0.358116865,0.280303538
2531.2001,0.345028371,0.280463815
2531.3001,0.326096833,0.28835237
2531.4001,0.310741037,0.298142195
2531.5001,0.304051995,0.30534488
2531.6001,0.301535517,0.309172183
2531.7001,0.296197027,0.309316248
2531.8001,0.28681618,0.306495041
2531.9001,0.277038336,0.301484138
2532.0001,0.269728899,0.293991059
2532.1001,0.265148699,0.284715742
2532.2001,0.261956573,0.276221931
2532.3001,0.258380741,0.270384938
2532.4001,0.253094882,0.266526103
2532.5001,0.245938495,0.262419641
2532.6001,0.237731636,0.257204324
2532.7001,0.230301276,0.252744734
2532.8001,0.227496371,0.251612663
2532.9001,0.23244907,0.25411883
2533.0001,0.241677284,0.257634878
2533.1001,0.247970149,0.258801073
2533.2001,0.248267159,0.255798191
2533.3001,0.246114478,0.249478042
2533.4001,0.246017262,0.242633089
2533.5001,0.247959152,0.237744272
2533.6001,0.249603063,0.235920832
2533.7001,0.25021714,0.236250937
2533.8001,0.250170142,0.236372292
2533.9001,0.250020444,0.235206053
2534.0001,0.250582308,0.233443588
2534.1001,0.252811283,0.231706411
2534.2001,0.257200807,0.230745733
2534.3001,0.263390392,0.231028259
2534.4001,0.269500673,0.231749654
2534.5001,0.272466123,0.23253727
2534.6001,0.270758152,0.233811334
2534.7001,0.265765011,0.235998839
2534.8001,0.260334313,0.23967588
2534.9001,0.255920231,0.243869811
2535.0001,0.252753466,0.246232882
2535.1001,0.252074033,0.24552834
2535.2001,0.255248427,0.242076799
2535.3001,0.260302842,0.236564159
2535.4001,0.265052766,0.230205178
2535.5001,0.269423872,0.224799395
2535.6001,0.272483826,0.221690565
2535.7001,0.274420202,0.221799225
2535.8001,0.277505726,0.225882351
2535.9001,0.28221783,0.232727826
2536.0001,0.288792282,0.238873154
2536.1001,0.296540767,0.242608681
2536.2001,0.301276803,0.243589222
2536.3001,0.300112546,0.243104965
2536.4001,0.294595599,0.24484548
2536.5001,0.286389649,0.249066576
2536.6001,0.27783367,0.252526254
2536.7001,0.273383319,0.254617512
2536.8001,0.273836613,0.254388452
2536.9001,0.275920749,0.252043158
2537.0001,0.278617889,0.249839217
2537.1001,0.281578124,0.247521907
2537.2001,0.283744514,0.244012103
2537.3001,0.286738008,0.24042353
2537.4001,0.291911483,0.237738073
2537.5001,0.29565078,0.236724019
2537.6001,0.294740766,0.237136468
2537.7001,0.289218605,0.237382531
2537.8001,0.280263871,0.238187164
2537.9001,0.269506276,0.239597514
2538.0001,0.258933723,0.239274994
2538.1001,0.247730613,0.239836603
2538.2001,0.234330222,0.242307112
2538.3001,0.218832508,0.240700796
2538.4001,0.207894772,0.23697643
2538.5001,0.210962668,0.235905334
2538.6001,0.22941649,0.233331502
2538.7001,0.255285323,0.229188919
2538.8001,0.273795545,0.226459324
2538.9001,0.27495268,0.223947063
2539.0001,0.254850507,0.223949894
2539.1001,0.220956802,0.228733122
2539.2001,0.191231132,0.233914897
2539.3001,0.189771131,0.235473782
2539.4001,0.211433813,0.23373653
2539.5001,0.229685754,0.230631664
2539.6001,0.242631063,0.227924228
2539.7001,0.260193437,0.22654821
2539.8001,0.279139042,0.228178099
2539.9001,0.295041114,0.229841009
2540.0001,0.306536496,0.227037981
2540.1001,0.31200555,0.222092748
2540.2001,0.311270744,0.217691392
2540.3001,0.30627802,0.214183018
2540.4001,0.299723566,0.212576568
