DEPTH,RHOB_F17-04,RHOB_F15-A-01
2459.7001,2.425612927,2.258149862
2459.8001,2.433895111,2.258061171
2459.9001,2.435750008,2.263590097
2460.0001,2.434720993,2.272711277
2460.1001,2.432790041,2.28635478
2460.2001,2.430823088,2.2990098
2460.3001,2.428174019,2.301069021
2460.4001,2.419475079,2.289088488
2460.5001,2.396209002,2.262521267
2460.6001,2.358014822,2.227528334
2460.7001,2.319532871,2.194022656
2460.8001,2.295574904,2.172697306
2460.9001,2.287184,2.163450003
2461.0001,2.28424716,2.166829824
2461.1001,2.272960901,2.180984974
2461.2001,2.247097969,2.196029902
2461.3001,2.219878912,2.209098816
2461.4001,2.211290121,2.218845367
2461.5001,2.221792936,2.227252007
2461.6001,2.238394976,2.236505747
2461.7001,2.255059958,2.24990201
2461.8001,2.271618843,2.266187429
2461.9001,2.287199974,2.28341794
2462.0001,2.300132036,2.296991348
2462.1001,2.309033871,2.304967403
2462.2001,2.313279152,2.302213907
2462.3001,2.314733028,2.280679226
2462.4001,2.316519022,2.246874332
2462.5001,2.318389893,2.206362486
2462.6001,2.311578989,2.182835341
2462.7001,2.28848505,2.175791025
2462.8001,2.255758047,2.193255901
2462.9001,2.229986191,2.232918978
2463.0001,2.222496986,2.275110006
2463.1001,2.232455969,2.310050488
2463.2001,2.253458977,2.326539993
2463.3001,2.278240919,2.326170445
2463.4001,2.298045874,2.302685022
2463.5001,2.305922031,2.273054361
2463.6001,2.298912048,2.244005203
2463.7001,2.277523994,2.222902536
2463.8001,2.24686408,2.212384224
2463.9001,2.215045929,2.209151983
2464.0001,2.188495159,2.211994648
2464.1001,2.171510935,2.216045618
2464.2001,2.168112993,2.220723629
2464.3001,2.176888943,2.224303246
2464.4001,2.193539143,2.224884033
2464.5001,2.21488595,2.213556767
2464.6001,2.240983009,2.166502476
2464.7001,2.266743898,2.11556387
2464.8001,2.287943125,2.06497097
2464.9001,2.306857824,2.03776741
2465.0001,2.315230846,2.043048859
2465.1001,2.310302973,2.083578348
2465.2001,2.301896095,2.144265175
2465.3001,2.295051098,2.206222296
2465.4001,2.2868402,2.259417296
2465.5001,2.273451805,2.288176775
2465.6001,2.253978968,2.304738522
2465.7001,2.230533838,2.306308508
2465.8001,2.206907988,2.296265602
2465.9001,2.187780142,2.289633274
2466.0001,2.177103996,2.293781042
2466.1001,2.178477049,2.306770802
2466.2001,2.202543974,2.325132132
2466.3001,2.257679939,2.342377901
2466.4001,2.333055019,2.347165346
2466.5001,2.401180029,2.337015152
2466.6001,2.428792,2.305500984
2466.7001,2.406111956,2.256313086
2466.8001,2.354021072,2.209335804
2466.9001,2.300333977,2.183282852
2467.0001,2.262874126,2.180989027
2467.1001,2.24207902,2.206208229
2467.2001,2.234335899,2.254945517
2467.3001,2.235850096,2.304429531
2467.4001,2.243843079,2.337835312
2467.5001,2.256120205,2.347301245
2467.6001,2.271920919,2.342585802
2467.7001,2.288702011,2.327715635
2467.8001,2.301604986,2.306292296
2467.9001,2.308452845,2.282438517
2468.0001,2.309866905,2.260046005
2468.1001,2.308191776,2.243644714
2468.2001,2.307336807,2.235229015
2468.3001,2.314210892,2.234498739
2468.4001,2.337785006,2.237381458
2468.5001,2.383074045,2.238743305
2468.6001,2.44362402,2.237946034
2468.7001,2.503164053,2.238157749
2468.8001,2.540914059,2.243317127
2468.9001,2.539208889,2.25385046
2469.0001,2.495862961,2.265465736
2469.1001,2.432124138,2.271969557
2469.2001,2.375138044,2.268938541
2469.3001,2.336761951,2.258533239
2469.4001,2.314871073,2.246934891
2469.5001,2.305721045,2.236053467
2469.6001,2.31072402,2.224359512
2469.7001,2.326699019,2.211824656
2469.8001,2.340291977,2.201361179
2469.9001,2.339301109,2.195626497
2470.0001,2.322535992,2.195911408
2470.1001,2.298902988,2.200752735
2470.2001,2.281461,2.207285404
2470.3001,2.277759075,2.217324734
2470.4001,2.28333211,2.226215601
2470.5001,2.2891078,2.223894119
2470.6001,2.292256117,2.205003738
2470.7001,2.29409194,2.169693947
2470.8001,2.296132088,2.126758814
2470.9001,2.299438,2.092720032
2471.0001,2.30479908,2.083915472
2471.1001,2.314550161,2.097422838
2471.2001,2.332847834,2.132702112
2471.3001,2.359423161,2.181909084
2471.4001,2.385410786,2.232094526
2471.5001,2.401184082,2.279057026
2471.6001,2.405101061,2.318888664
2471.7001,2.398927927,2.351389647
2471.8001,2.384714127,2.376754999
2471.9001,2.368783951,2.396115065
2472.0001,2.360785008,2.408136845
2472.1001,2.362904072,2.407152891
2472.2001,2.368428946,2.389107227
2472.3001,2.369873047,2.360682011
2472.4001,2.361560106,2.327293158
2472.5001,2.342797041,2.299382687
2472.6001,2.323397875,2.275806665
2472.7001,2.313285828,2.255256653
2472.8001,2.314072132,2.230899096
2472.9001,2.32269907,2.206428528
2473.0001,2.332955122,2.189990282
2473.1001,2.334372044,2.190194368
2473.2001,2.325325012,2.198345661
2473.3001,2.316190004,2.205846548
2473.4001,2.318167925,2.205122232
2473.5001,2.336534977,2.203514814
2473.6001,2.362044811,2.213182926
2473.7001,2.378020048,2.237149
2473.8001,2.38241601,2.272114039
2473.9001,2.386396885,2.313052177
2474.0001,2.399084091,2.343144894
2474.1001,2.417907953,2.36037755
2474.2001,2.425599098,2.358700275
2474.3001,2.417611122,2.349459887
2474.4001,2.401977062,2.328000307
2474.5001,2.380439997,2.280654192
2474.6001,2.35372901,2.237007856
2474.7001,2.321991921,2.201593876
2474.8001,2.290075064,2.180724621
2474.9001,2.266748905,2.168795824
2475.0001,2.258364916,2.167223454
2475.1001,2.267974138,2.175562859
2475.2001,2.291548014,2.191148281
2475.3001,2.319457054,2.211348295
2475.4001,2.345833063,2.218059063
2475.5001,2.365729094,2.221665382
2475.6001,2.376142025,2.222300053
2475.7001,2.373059988,2.214838266
2475.8001,2.357125998,2.214854956
2475.9001,2.335491896,2.229134083
2476.0001,2.311604023,2.238272667
2476.1001,2.289971829,2.239138603
2476.2001,2.276543856,2.231610537
2476.3001,2.275462866,2.231540203
2476.4001,2.286710978,2.231267691
2476.5001,2.305558205,2.219756603
2476.6001,2.324855089,2.192240715
2476.7001,2.33983779,2.146388769
2476.8001,2.344558001,2.081879616
2476.9001,2.336179972,2.014021635
2477.0001,2.323425055,1.96617341
2477.1001,2.31436801,1.966456652
2477.2001,2.30988884,2.004264355
2477.3001,2.308676004,2.072183847
2477.4001,2.310983896,2.151491165
2477.5001,2.316123009,2.217086315
2477.6001,2.321156979,2.251532078
2477.7001,2.322107792,2.252990961
2477.8001,2.316837788,2.24690032
2477.9001,2.305874109,2.241644621
2478.0001,2.291968107,2.238036633
2478.1001,2.279999971,2.235395908
2478.2001,2.274839163,2.237826586
2478.3001,2.277315855,2.249624491
2478.4001,2.28553009,2.271087647
2478.5001,2.296800137,2.298552513
2478.6001,2.306025982,2.324416399
2478.7001,2.308648825,2.342893601
2478.8001,2.305636883,2.351056814
2478.9001,2.302558184,2.350695372
2479.0001,2.303951025,2.344626188
2479.1001,2.311022997,2.324068785
2479.2001,2.322214127,2.284706116
2479.3001,2.333848,2.238546372
2479.4001,2.341053963,2.202331305
2479.5001,2.339690924,2.184612036
2479.6001,2.329406977,2.19112134
2479.7001,2.316720963,2.210042238
2479.8001,2.310788155,2.221544743
2479.9001,2.317626,2.217865229
2480.0001,2.338855028,2.206989765
2480.1001,2.371179819,2.200857401
2480.2001,2.403399944,2.210788965
2480.3001,2.420530081,2.236480951
2480.4001,2.412183046,2.267754078
2480.5001,2.379878998,2.296882629
2480.6001,2.336985111,2.319731712
2480.7001,2.300912142,2.334556818
2480.8001,2.282540083,2.340008736
2480.9001,2.281226158,2.33703208
2481.0001,2.289522886,2.327671289
2481.1001,2.299907923,2.316292048
2481.2001,2.308851004,2.307474375
2481.3001,2.315845013,2.300770044
2481.4001,2.320750952,2.289921522
2481.5001,2.323225021,2.270298958
2481.6001,2.324960947,2.247997046
2481.7001,2.327673197,2.230132818
2481.8001,2.330177069,2.222593546
2481.9001,2.330132961,2.227352619
2482.0001,2.32521987,2.243435383
2482.1001,2.315496206,2.263175726
2482.2001,2.305667877,2.281990528
2482.3001,2.302699089,2.297480583
2482.4001,2.314136028,2.309580803
2482.5001,2.343027115,2.319208145
2482.6001,2.379168034,2.322609901
2482.7001,2.407929897,2.313679934
2482.8001,2.421830177,2.299505472
2482.9001,2.41810298,2.287397385
2483.0001,2.39893508,2.280493736
2483.1001,2.374919891,2.282195568
2483.2001,2.355718136,2.292098045
2483.3001,2.342235088,2.28717494
2483.4001,2.331188917,2.272283077
2483.5001,2.319061041,2.259183407
2483.6001,2.303269148,2.250574589
2483.7001,2.28147006,2.253203154
2483.8001,2.254387856,2.282096148
2483.9001,2.231920004,2.308115244
2484.0001,2.222423077,2.329396009
2484.1001,2.223341942,2.344165564
2484.2001,2.228006125,2.35761857
2484.3001,2.231820107,2.368242025
2484.4001,2.233125925,2.373613834
2484.5001,2.23238492,2.379763603
2484.6001,2.231251955,2.386083126
2484.7001,2.23000288,2.387336254
2484.8001,2.227540016,2.38828516
2484.9001,2.223479986,2.390043736
2485.0001,2.219295979,2.392003059
2485.1001,2.220716953,2.391805649
2485.2001,2.230648994,2.38837719
2485.3001,2.244945049,2.385383129
2485.4001,2.254606962,2.380091906
2485.5001,2.252768993,2.370475769
2485.6001,2.239974022,2.359352589
2485.7001,2.221467018,2.339280367
2485.8001,2.204148054,2.301542521
2485.9001,2.193202972,2.269738436
2486.0001,2.184201002,2.242501736
2486.1001,2.169847012,2.22471714
2486.2001,2.150243998,2.231896162
2486.3001,2.130685091,2.249020577
2486.4001,2.115792036,2.257198334
2486.5001,2.108458042,2.255443335
2486.6001,2.109678984,2.241155863
2486.7001,2.116415978,2.212604761
2486.8001,2.12455821,2.190222979
2486.9001,2.12991786,2.180027485
2487.0001,2.130417109,2.191909313
2487.1001,2.13075304,2.215219021
2487.2001,2.135060072,2.24970746
2487.3001,2.141752005,2.289071798
2487.4001,2.149985075,2.322530747
2487.5001,2.161548138,2.34461093
2487.6001,2.177156925,2.354430676
2487.7001,2.198528051,2.363758087
2487.8001,2.229428053,2.376607418
2487.9001,2.273563862,2.392641783
2488.0001,2.330085039,2.408359766
2488.1001,2.393897057,2.417210579
2488.2001,2.454735994,2.414444447
2488.3001,2.505156994,2.403971434
2488.4001,2.543277025,2.390900374
2488.5001,2.566006184,2.381299734
2488.6001,2.574353933,2.376653671
2488.7001,2.575366974,2.376003742
2488.8001,2.573339224,2.374812603
2488.9001,2.563838005,2.363804102
2489.0001,2.536365032,2.340873718
2489.1001,2.485091925,2.314690828
2489.2001,2.417034864,2.295510292
2489.3001,2.347425938,2.288160801
2489.4001,2.291719914,2.289360523
2489.5001,2.260339975,2.297519445
2489.6001,2.256425142,2.305630684
2489.7001,2.269126892,2.304568291
2489.8001,2.280972004,2.288636923
2489.9001,2.283823013,2.26062417
2490.0001,2.281273842,2.229048729
2490.1001,2.279632092,2.207712889
2490.2001,2.281840086,2.208594084
2490.3001,2.287281036,2.234313726
2490.4001,2.293968916,2.276981831
2490.5001,2.30294323,2.319045782
2490.6001,2.319084883,2.347803593
2490.7001,2.343553066,2.356819868
2490.8001,2.371395111,2.351806164
2490.9001,2.396850109,2.345088482
2491.0001,2.4143641,2.347402096
2491.1001,2.420082092,2.361344099
2491.2001,2.412278175,2.381976128
2491.3001,2.393403053,2.401110411
2491.4001,2.369524002,2.413733959
2491.5001,2.348758936,2.42110467
2491.6001,2.337633133,2.422986507
2491.7001,2.339709044,2.419893265
2491.8001,2.356864929,2.415664911
2491.9001,2.388245106,2.412574291
2492.0001,2.426371098,2.40978837
2492.1001,2.457345009,2.404766083
2492.2001,2.466914177,2.395857811
2492.3001,2.450903177,2.38425684
2492.4001,2.420072079,2.371384621
2492.5001,2.389719963,2.35914278
2492.6001,2.370404005,2.349704504
2492.7001,2.366886854,2.348337174
2492.8001,2.374564886,2.360923052
2492.9001,2.383308172,2.384367704
2493.0001,2.384897947,2.411543369
2493.1001,2.376878977,2.43398571
2493.2001,2.361499071,2.451718807
2493.3001,2.340270042,2.463707924
2493.4001,2.316339016,2.471084833
2493.5001,2.296670914,2.4831388
2493.6001,2.284289122,2.497032166
2493.7001,2.27760005,2.503689289
2493.8001,2.27572608,2.505845547
2493.9001,2.278278112,2.505096436
2494.0001,2.282629013,2.506944418
2494.1001,2.285801888,2.512115717
2494.2001,2.287435055,2.520148039
2494.3001,2.288922072,2.525792122
2494.4001,2.290637016,2.531466007
2494.5001,2.293571949,2.538325548
2494.6001,2.301903963,2.546576262
2494.7001,2.320376873,2.552800655
2494.8001,2.351933003,2.555632591
2494.9001,2.399641991,2.559497356
2495.0001,2.462166071,2.56334877
2495.1001,2.533396006,2.565614462
2495.2001,2.600917101,2.56430316
2495.3001,2.648894072,2.560032845
2495.4001,2.670632124,2.552576304
2495.5001,2.665258169,2.54617238
2495.6001,2.64262414,2.543047428
2495.7001,2.611330032,2.546333075
2495.8001,2.577320099,2.542613268
2495.9001,2.545792103,2.531208515
2496.0001,2.52259016,2.510907888
2496.1001,2.507650852,2.500471115
2496.2001,2.489766121,2.496205807
2496.3001,2.462131023,2.489621878
2496.4001,2.427382946,2.48158598
2496.5001,2.389240027,2.474383831
2496.6001,2.349550962,2.47499609
2496.7001,2.319889784,2.483052492
2496.8001,2.311980963,2.500082731
2496.9001,2.322674036,2.526238442
2497.0001,2.340023994,2.551483154
2497.1001,2.353038073,2.572975636
2497.2001,2.35836792,2.588721752
2497.3001,2.364197016,2.601781845
2497.4001,2.374568224,2.610836744
2497.5001,2.386422157,2.613387346
2497.6001,2.391363144,2.610245705
2497.7001,2.381367922,2.603148222
2497.8001,2.365801096,2.599023342
2497.9001,2.35749197,2.600064993
2498.0001,2.357656002,2.607738733
2498.1001,2.361798048,2.618813753
2498.2001,2.365771055,2.628825903
2498.3001,2.366047144,2.634018421
2498.4001,2.360704184,2.633798838
2498.5001,2.349715948,2.630436897
2498.6001,2.335771084,2.625455856
2498.7001,2.322953463,2.619645357
2498.8001,2.314124346,2.612543106
2498.9001,2.309303522,2.600148201
2499.0001,2.308139563,2.578766108
2499.1001,2.31142211,2.554300547
2499.2001,2.318348169,2.535515308
2499.3001,2.32502389,2.524191856
2499.4001,2.328207493,2.515208721
2499.5001,2.328434229,2.505298853
2499.6001,2.327908754,2.496740818
2499.7001,2.328347683,2.4928267
2499.8001,2.330466509,2.496454239
2499.9001,2.334624529,2.509101868
2500.0001,2.341667652,2.525412083
2500.1001,2.351939201,2.538606405
2500.2001,2.360885143,2.546859264
2500.3001,2.36068964,2.551442146
2500.4001,2.348367214,2.555745125
2500.5001,2.328215599,2.562811852
2500.6001,2.304527998,2.569013357
2500.7001,2.280837059,2.565205574
2500.8001,2.262281656,2.540126324
2500.9001,2.253162146,2.492054462
2501.0001,2.254659414,2.43554163
2501.1001,2.264059544,2.390932798
2501.2001,2.275638342,2.373401642
2501.3001,2.282445908,2.380776644
2501.4001,2.281394482,2.402667999
2501.5001,2.277247429,2.427155495
2501.6001,2.277239084,2.445721626
2501.7001,2.282604933,2.458458901
2501.8001,2.294423342,2.4692626
2501.9001,2.316808701,2.481052637
2502.0001,2.346575737,2.492435932
2502.1001,2.370966911,2.503377914
2502.2001,2.376744747,2.516149521
2502.3001,2.359767199,2.531428337
2502.4001,2.327444077,2.543725967
2502.5001,2.293366194,2.545727015
2502.6001,2.270460844,2.532729149
2502.7001,2.266860724,2.507721186
2502.8001,2.280889034,2.482911348
2502.9001,2.30263567,2.46561861
2503.0001,2.32266593,2.45923996
2503.1001,2.33696413,2.456574678
2503.2001,2.343072653,2.449543238
2503.3001,2.339996338,2.429207087
2503.4001,2.330696821,2.397397518
2503.5001,2.320746899,2.360791683
2503.6001,2.311613321,2.332704306
2503.7001,2.301276207,2.316037893
2503.8001,2.289838314,2.315438747
2503.9001,2.277525902,2.329473972
2504.0001,2.264028549,2.346539736
2504.1001,2.251719952,2.35912323
2504.2001,2.244781733,2.36017108
2504.3001,2.245254755,2.354765177
2504.4001,2.254090548,2.345223665
2504.5001,2.27585268,2.336616755
2504.6001,2.31640625,2.334160566
2504.7001,2.374940157,2.344409227
2504.8001,2.440509319,2.365179539
2504.9001,2.495867014,2.39487505
2505.0001,2.514843464,2.435811997
2505.1001,2.48619318,2.47744894
2505.2001,2.426017523,2.514190912
2505.3001,2.370202303,2.536500216
2505.4001,2.336489677,2.546351671
2505.5001,2.320473909,2.546373129
2505.6001,2.312407255,2.537629366
2505.7001,2.306189537,2.526944399
2505.8001,2.302248716,2.515766621
2505.9001,2.318170071,2.510257483
2506.0001,2.363349199,2.512047529
2506.1001,2.417556286,2.520519495
2506.2001,2.451313019,2.531609774
2506.3001,2.447770119,2.542834282
2506.4001,2.418510199,2.550774336
2506.5001,2.382524967,2.541673422
2506.6001,2.349894762,2.517184734
2506.7001,2.326793194,2.47713232
2506.8001,2.317563534,2.436596632
2506.9001,2.315759182,2.402795315
2507.0001,2.312469721,2.383230686
2507.1001,2.308279753,2.381063223
2507.2001,2.300345898,2.385631084
2507.3001,2.285801649,2.396021843
2507.4001,2.271764994,2.411077023
2507.5001,2.262557745,2.428535461
2507.6001,2.256327629,2.444344759
2507.7001,2.257154465,2.448755026
2507.8001,2.267899513,2.435546875
2507.9001,2.283800125,2.393039942
2508.0001,2.299621582,2.327887535
2508.1001,2.312824488,2.255073309
2508.2001,2.319125176,2.189465761
2508.3001,2.318020344,2.138016224
2508.4001,2.314591408,2.106669903
2508.5001,2.317829371,2.101336718
2508.6001,2.334226608,2.112137318
2508.7001,2.365366459,2.138573647
2508.8001,2.407099724,2.182602882
2508.9001,2.451047182,2.238088131
2509.0001,2.483557463,2.301925182
2509.1001,2.495306015,2.367128372
2509.2001,2.487818241,2.422880888
2509.3001,2.467313767,2.458594799
2509.4001,2.439721584,2.469528437
2509.5001,2.408604384,2.469320774
2509.6001,2.37895298,2.464790583
2509.7001,2.355020762,2.461452007
2509.8001,2.336022139,2.462002277
2509.9001,2.324480534,2.468248367
2510.0001,2.324157953,2.478969812
2510.1001,2.331189632,2.4907794
2510.2001,2.337213755,2.500761986
2510.3001,2.338016748,2.507572413
2510.4001,2.334131718,2.51175046
2510.5001,2.328296423,2.514365196
2510.6001,2.321901083,2.516580343
2510.7001,2.315316916,2.518164158
2510.8001,2.309667826,2.518990517
2510.9001,2.306140423,2.519474745
2511.0001,2.30521965,2.519546986
2511.1001,2.307262898,2.519626617
2511.2001,2.312543154,2.520080566
2511.3001,2.31948328,2.519380093
2511.4001,2.32757473,2.517736912
2511.5001,2.344758272,2.516976595
2511.6001,2.386269331,2.517538309
2511.7001,2.456788302,2.519434214
2511.8001,2.536787987,2.522677183
2511.9001,2.593692541,2.526251316
2512.0001,2.596830368,2.52914238
2512.1001,2.540714741,2.531208515
2512.2001,2.45481801,2.529254913
2512.3001,2.379933596,2.522283793
2512.4001,2.338510037,2.513943195
2512.5001,2.325713158,2.505248308
2512.6001,2.324965,2.496923924
2512.7001,2.324529171,2.49125886
2512.8001,2.322005749,2.48849535
2512.9001,2.31859231,2.48704958
2513.0001,2.3147614,2.485599756
2513.1001,2.311440945,2.486711264
2513.2001,2.310194731,2.491940498
2513.3001,2.311247826,2.496314764
2513.4001,2.314062595,2.497565508
2513.5001,2.318818808,2.496775866
2513.6001,2.325659514,2.495314837
2513.7001,2.332042933,2.494968176
2513.8001,2.333733082,2.497491837
2513.9001,2.328919649,2.50189662
2514.0001,2.321338654,2.506058931
2514.1001,2.318336964,2.50722909
2514.2001,2.323904276,2.505805731
2514.3001,2.338567972,2.503376722
2514.4001,2.357602596,2.503117323
2514.5001,2.365711689,2.502541781
2514.6001,2.353545666,2.499127388
2514.7001,2.324818134,2.494862318
2514.8001,2.287859917,2.491001129
2514.9001,2.260653496,2.489101648
2515.0001,2.257390738,2.488068104
2515.1001,2.270911217,2.488899946
2515.2001,2.293836117,2.493148565
2515.3001,2.321707249,2.496579647
2515.4001,2.348612309,2.500112772
2515.5001,2.374390841,2.505458832
2515.6001,2.395250559,2.508723259
2515.7001,2.398355007,2.510102987
2515.8001,2.358342648,2.511109114
2515.9001,2.276510716,2.511649847
2516.0001,2.185789347,2.51029706
2516.1001,2.11523056,2.502755404
2516.2001,2.073772192,2.494655609
2516.3001,2.064183712,2.487232685
2516.4001,2.08820343,2.482182264
2516.5001,2.137053967,2.481015921
2516.6001,2.197744846,2.484033585
2516.7001,2.262804747,2.484423876
2516.8001,2.321433067,2.48371625
2516.9001,2.360117912,2.481990576
2517.0001,2.380878687,2.4797225
2517.1001,2.390620709,2.478821278
2517.2001,2.390653133,2.479944706
2517.3001,2.380323887,2.478427172
2517.4001,2.362470627,2.478010416
2517.5001,2.341481924,2.481960058
2517.6001,2.319668531,2.487137079
2517.7001,2.299853325,2.494091272
2517.8001,2.285502911,2.503179312
2517.9001,2.278287888,2.510976315
2518.0001,2.276964665,2.516876936
2518.1001,2.276200295,2.519444943
2518.2001,2.275408506,2.522108078
2518.3001,2.27870512,2.523552418
2518.4001,2.288609028,2.521364451
2518.5001,2.307509184,2.517635346
2518.6001,2.337452173,2.513007879
2518.7001,2.388569355,2.507825851
2518.8001,2.459859848,2.50066781
2518.9001,2.530165911,2.493534803
2519.0001,2.562146425,2.489720821
2519.1001,2.538293839,2.486886978
2519.2001,2.48458457,2.484778643
2519.3001,2.443677425,2.482069254
2519.4001,2.434801102,2.475504637
2519.5001,2.459558487,2.463837147
2519.6001,2.504615545,2.448830128
2519.7001,2.539371014,2.433600426
2519.8001,2.542650461,2.421470642
2519.9001,2.51462841,2.414379358
2520.0001,2.464964151,2.411233902
2520.1001,2.407525301,2.411201
2520.2001,2.359649658,2.412697077
2520.3001,2.329262018,2.414253712
2520.4001,2.322115183,2.414562941
2520.5001,2.341404676,2.413216114
2520.6001,2.380800724,2.410953522
2520.7001,2.428186655,2.408713341
2520.8001,2.469831228,2.407569885
2520.9001,2.4894979,2.410797358
2521.0001,2.475554228,2.418660641
2521.1001,2.435956001,2.427846909
2521.2001,2.394117594,2.4371562
2521.3001,2.368915319,2.444868803
2521.4001,2.357668638,2.449356318
2521.5001,2.347617865,2.45144558
2521.6001,2.334974051,2.452425242
2521.7001,2.325930357,2.452665567
2521.8001,2.32197094,2.451091528
2521.9001,2.312998772,2.447330713
2522.0001,2.280566454,2.442255497
2522.1001,2.204418898,2.441538096
2522.2001,2.077488184,2.447807074
2522.3001,1.918255925,2.457631826
2522.4001,1.760743499,2.470464945
2522.5001,1.627809644,2.484262228
2522.6001,1.527879357,2.493214369
2523.5001,1.554575801,2.496456862
2523.6001,1.687539578,2.493358851
2523.7001,1.851622462,2.475766897
2523.8001,2.014740706,2.444472313
2523.9001,2.1416924,2.408255577
2524.0001,2.212811947,2.369705439
2524.1001,2.239816427,2.337043524
2524.2001,2.245004654,2.32015276
2524.3001,2.244597197,2.319995403
2524.4001,2.245358706,2.338694096
2524.5001,2.248000145,2.373206377
2524.6001,2.251217365,2.412731886
2524.7001,2.253153324,2.446098089
2524.8001,2.252108097,2.466098547
2524.9001,2.247062445,2.474625349
2525.0001,2.238179684,2.476099253
2525.1001,2.226581812,2.478132963
2525.2001,2.213608027,2.480038643
2525.3001,2.201229096,2.479705095
2525.4001,2.192887068,2.478014231
2525.5001,2.191661596,2.47496438
2525.6001,2.197854519,2.466465235
2525.7001,2.210095406,2.445399761
2525.8001,2.222256422,2.416981697
2525.9001,2.227114439,2.396928072
2526.0001,2.223033428,2.388804436
2526.1001,2.212142706,2.394663096
2526.2001,2.197332621,2.412306786
2526.3001,2.186522484,2.429785013
2526.4001,2.184225798,2.444089413
2526.5001,2.188375473,2.452041864
2526.6001,2.199010372,2.462376118
2526.7001,2.213157415,2.476263523
2526.8001,2.225061178,2.489305735
2526.9001,2.231129885,2.500060558
2527.0001,2.234258652,2.506020308
2527.1001,2.240152359,2.505711079
2527.2001,2.252089262,2.503118038
2527.3001,2.28099227,2.49938345
2527.4001,2.334563255,2.49600625
2527.5001,2.400323629,2.493884802
2527.6001,2.460016012,2.494680405
2527.7001,2.496162653,2.499549866
2527.8001,2.499992609,2.505576849
2527.9001,2.468094111,2.51017642
2528.0001,2.414606571,2.511490107
2528.1001,2.359710693,2.510988236
2528.2001,2.322437525,2.509738684
2528.3001,2.306253433,2.507794619
2528.4001,2.298384666,2.50290823
2528.5001,2.296287298,2.489428282
2528.6001,2.297489405,2.473549366
2528.7001,2.293408394,2.458745718
2528.8001,2.274427176,2.453407764
2528.9001,2.226021528,2.455614328
2529.0001,2.134077311,2.460700512
2529.1001,2.027239561,2.457615852
2529.2001,1.944777131,2.457510471
2529.3001,1.901454568,2.460149288
2529.4001,1.891802669,2.464500904
2529.5001,1.890710235,2.4728477
2529.6001,1.855111122,2.483054638
2529.7001,1.767787457,2.487969637
2529.8001,1.653718472,2.491721392
2529.9001,1.555746794,2.493810654
2530.0001,1.501036882,2.492544651
2530.2001,1.538645625,2.492182016
2530.3001,1.609200001,2.493125439
2530.4001,1.695811987,2.492753267
2530.5001,1.786426067,2.492276669
2530.6001,1.875891686,2.492418051
2530.7001,1.956774473,2.493181467
2530.8001,2.028620482,2.495099545
2530.9001,2.093044996,2.497767925
2531.0001,2.148949385,2.499566078
2531.1001,2.19784236,2.500791788
2531.2001,2.239119291,2.501626015
2531.3001,2.26961875,2.502108336
2531.4001,2.288669109,2.50307703
2531.5001,2.297424793,2.50689888
2531.6001,2.298641443,2.515484095
2531.7001,2.293842316,2.529845476
2531.8001,2.284094334,2.547602177
2531.9001,2.27257371,2.562905312
2532.0001,2.264062643,2.565363407
2532.1001,2.261075735,2.551159859
2532.2001,2.261509657,2.529482365
2532.3001,2.2617383,2.509524822
2532.4001,2.259783983,2.496339798
2532.5001,2.25530076,2.488818646
2532.6001,2.248954058,2.485332727
2532.7001,2.242117405,2.484421492
2532.8001,2.235911608,2.4854846
2532.9001,2.230038643,2.487892389
2533.0001,2.22267437,2.490487337
2533.1001,2.213575602,2.492491007
2533.2001,2.206604958,2.49225235
2533.3001,2.205889225,2.490429878
2533.4001,2.211794138,2.491143704
2533.5001,2.22162652,2.496548414
2533.6001,2.230997801,2.50503397
2533.7001,2.234965086,2.514498234
2533.8001,2.231400728,2.520152092
2533.9001,2.221268654,2.519212008
2534.0001,2.207062721,2.514352322
2534.1001,2.192236424,2.508787394
2534.2001,2.181955814,2.503800869
2534.3001,2.179945946,2.499044657
2534.4001,2.186567783,2.494864225
2534.5001,2.199638605,2.492060661
2534.6001,2.214516401,2.492063761
2534.7001,2.226914644,2.495218992
2534.8001,2.236438513,2.499861956
2534.9001,2.243264437,2.503890038
2535.0001,2.245912075,2.505967617
2535.1001,2.245226383,2.506596327
2535.2001,2.242794514,2.506880522
2535.3001,2.238726378,2.50745368
2535.4001,2.233302116,2.507573605
2535.5001,2.227380991,2.506193399
2535.6001,2.219756842,2.502618313
2535.7001,2.207291365,2.498242378
2535.8001,2.194605112,2.494258881
2535.9001,2.189114332,2.492224932
2536.0001,2.188537598,2.492342234
2536.1001,2.190365553,2.495043755
2536.2001,2.19581151,2.499826193
2536.3001,2.200350523,2.504437447
2536.4001,2.200381994,2.507095099
2536.5001,2.199151754,2.506072044
2536.6001,2.19961071,2.502592087
2536.7001,2.201254129,2.497326613
2536.8001,2.205904961,2.492940188
2536.9001,2.216167212,2.48906517
2537.0001,2.23185873,2.485896111
2537.1001,2.249675512,2.484519005
2537.2001,2.265352011,2.484731436
2537.3001,2.277104855,2.486950874
2537.4001,2.283429146,2.489725351
2537.5001,2.283982277,2.491235972
2537.6001,2.282766581,2.489225149
2537.7001,2.290478945,2.486446619
2537.8001,2.312710285,2.484327555
2537.9001,2.349561453,2.485255241
2538.0001,2.400464058,2.487298727
2538.1001,2.457742214,2.489428043
